sess0001, 000137, 101, 125, GVWY, 714, 20, 35.700000, SHVR, 1371, 20, 68.550000, ZIC, 893, 20, 44.650000, 101, 125, 
sess0001, 000139, 105, 124, GVWY, 714, 20, 35.700000, SHVR, 1414, 20, 70.700000, ZIC, 940, 20, 47.000000, 105, 124, 
sess0001, 000142, 105, 120, GVWY, 773, 20, 38.650000, SHVR, 1438, 20, 71.900000, ZIC, 940, 20, 47.000000, 105, 120, 
sess0001, 000142, 101, 118, GVWY, 791, 20, 39.550000, SHVR, 1438, 20, 71.900000, ZIC, 940, 20, 47.000000, 101, 118, 
sess0001, 000147, 96, 102, GVWY, 791, 20, 39.550000, SHVR, 1445, 20, 72.250000, ZIC, 940, 20, 47.000000, 96, 102, 
sess0001, 000149, 98, 105, GVWY, 791, 20, 39.550000, SHVR, 1495, 20, 74.750000, ZIC, 948, 20, 47.400000, 98, 105, 
sess0001, 000149, 99, 115, GVWY, 811, 20, 40.550000, SHVR, 1495, 20, 74.750000, ZIC, 948, 20, 47.400000, 99, 115, 
sess0001, 000151, 100, 115, GVWY, 846, 20, 42.300000, SHVR, 1495, 20, 74.750000, ZIC, 948, 20, 47.400000, 100, 115, 
sess0001, 000152, 114, 125, GVWY, 846, 20, 42.300000, SHVR, 1509, 20, 75.450000, ZIC, 948, 20, 47.400000, 114, 125, 
sess0001, 000152, 112, 125, GVWY, 862, 20, 43.100000, SHVR, 1509, 20, 75.450000, ZIC, 956, 20, 47.800000, 112, 125, 
sess0001, 000153, 91, 125, GVWY, 897, 20, 44.850000, SHVR, 1509, 20, 75.450000, ZIC, 956, 20, 47.800000, 91, 125, 
sess0001, 000161, 101, 117, GVWY, 897, 20, 44.850000, SHVR, 1541, 20, 77.050000, ZIC, 993, 20, 49.650000, 101, 117, 
sess0001, 000161, 102, 117, GVWY, 928, 20, 46.400000, SHVR, 1562, 20, 78.100000, ZIC, 993, 20, 49.650000, 102, 117, 
sess0001, 000163, 102, 125, GVWY, 928, 20, 46.400000, SHVR, 1622, 20, 81.100000, ZIC, 1009, 20, 50.450000, 102, 125, 
sess0001, 000168, 108, 123, GVWY, 984, 20, 49.200000, SHVR, 1652, 20, 82.600000, ZIC, 1009, 20, 50.450000, 108, 123, 
sess0001, 000170, 111, 114, GVWY, 996, 20, 49.800000, SHVR, 1660, 20, 83.000000, ZIC, 1009, 20, 50.450000, 111, 114, 
sess0001, 000170, 111, 117, GVWY, 996, 20, 49.800000, SHVR, 1711, 20, 85.550000, ZIC, 1017, 20, 50.850000, 111, 117, 
sess0001, 000172, 112, 116, GVWY, 1002, 20, 50.100000, SHVR, 1747, 20, 87.350000, ZIC, 1017, 20, 50.850000, 112, 116, 
sess0001, 000173, 105, 115, GVWY, 1002, 20, 50.100000, SHVR, 1826, 20, 91.300000, ZIC, 1017, 20, 50.850000, 105, 115, 
